Electricity.Timestep;Time;Sum [kWh]
3930;1/3/2014 5:30 PM;0.181472589896564
3960;1/3/2014 6:00 PM;0.180387066605974
3990;1/3/2014 6:30 PM;0.681240592761644
4020;1/3/2014 7:00 PM;0.920640234820928
4050;1/3/2014 7:30 PM;0.231700521232757
4080;1/3/2014 8:00 PM;0.321745160154406
4110;1/3/2014 8:30 PM;0.722139501383719
4140;1/3/2014 9:00 PM;0.367060418920429
4170;1/3/2014 9:30 PM;0.146375923538162
4200;1/3/2014 10:00 PM;0.134858415068597
4230;1/3/2014 10:30 PM;0.190082778960629
4260;1/3/2014 11:00 PM;0.0724069636991463
4290;1/3/2014 11:30 PM;0.0542515789086037
4320;1/4/2014 12:00 AM;0.0513812347200379
4350;1/4/2014 12:30 AM;0.0563958657914869
4380;1/4/2014 1:00 AM;0.0470330980867978
4410;1/4/2014 1:30 AM;0.0605882903475521
4440;1/4/2014 2:00 AM;0.0460423726190319
4470;1/4/2014 2:30 AM;0.0593779943486447
4500;1/4/2014 3:00 AM;0.0484285362244119
4530;1/4/2014 3:30 AM;0.0563263771681496
4560;1/4/2014 4:00 AM;0.0522137142769261
4590;1/4/2014 4:30 AM;0.0527920929173956
4620;1/4/2014 5:00 AM;0.0541090957608353
4650;1/4/2014 5:30 AM;0.0975940502308409
4680;1/4/2014 6:00 AM;0.512578638073449
4710;1/4/2014 6:30 AM;0.218024717166502
4740;1/4/2014 7:00 AM;0.59250982180866
4770;1/4/2014 7:30 AM;0.100873791312661
4800;1/4/2014 8:00 AM;0.396045391004757
4830;1/4/2014 8:30 AM;1.17381152318751
4860;1/4/2014 9:00 AM;0.663118615413955
4890;1/4/2014 9:30 AM;0.699856282451297
4920;1/4/2014 10:00 AM;1.31948700486808
4950;1/4/2014 10:30 AM;0.254100479436219
4980;1/4/2014 11:00 AM;0.671460121364845
5010;1/4/2014 11:30 AM;1.8824209846691
5040;1/4/2014 12:00 PM;1.08861873617224
5070;1/4/2014 12:30 PM;0.214051281010755
5100;1/4/2014 1:00 PM;0.138409065069427
5130;1/4/2014 1:30 PM;0.133495038997771
5160;1/4/2014 2:00 PM;0.963403908582698
5190;1/4/2014 2:30 PM;1.95272282556234
5220;1/4/2014 3:00 PM;1.06655984509843
5250;1/4/2014 3:30 PM;0.945052332152123
5280;1/4/2014 4:00 PM;0.492493494697319
5310;1/4/2014 4:30 PM;1.27248014757093
5340;1/4/2014 5:00 PM;1.3110294268333
5370;1/4/2014 5:30 PM;0.209840655926194
5400;1/4/2014 6:00 PM;0.11049848084408
5430;1/4/2014 6:30 PM;0.118037914006821
5460;1/4/2014 7:00 PM;0.28439181309003
5490;1/4/2014 7:30 PM;0.780419588742146
5520;1/4/2014 8:00 PM;0.415919431799906
5550;1/4/2014 8:30 PM;0.171732315053762
5580;1/4/2014 9:00 PM;0.186529321767228
5610;1/4/2014 9:30 PM;0.148538840715104
5640;1/4/2014 10:00 PM;0.258576085388511
5670;1/4/2014 10:30 PM;0.135160253094908
5700;1/4/2014 11:00 PM;0.117467396008089
5730;1/4/2014 11:30 PM;0.0652241569835856
5760;1/5/2014 12:00 AM;0.0456678008523763
5790;1/5/2014 12:30 AM;0.0618148859636392
5820;1/5/2014 1:00 AM;0.0439492868305326
5850;1/5/2014 1:30 AM;0.062076970934375
5880;1/5/2014 2:00 AM;0.0431715415118705
5910;1/5/2014 2:30 AM;0.0618726653280038
5940;1/5/2014 3:00 AM;0.0432927710151298
5970;1/5/2014 3:30 AM;0.0637578245162475
6000;1/5/2014 4:00 AM;0.0431958615443476
6030;1/5/2014 4:30 AM;0.0589857664738904
6060;1/5/2014 5:00 AM;0.0436021204119862
6090;1/5/2014 5:30 AM;0.0659344008675271
6120;1/5/2014 6:00 AM;0.0697830763023062
6150;1/5/2014 6:30 AM;0.592535156721801
6180;1/5/2014 7:00 AM;0.744213684064562
6210;1/5/2014 7:30 AM;0.97349449698148
6240;1/5/2014 8:00 AM;0.284062704647207
6270;1/5/2014 8:30 AM;0.603638008656763
6300;1/5/2014 9:00 AM;0.659749716781867
6330;1/5/2014 9:30 AM;0.413642898735777
6360;1/5/2014 10:00 AM;0.129627093421323
6390;1/5/2014 10:30 AM;0.241236926762167
6420;1/5/2014 11:00 AM;0.70555974545134
6450;1/5/2014 11:30 AM;1.99359111951326
6480;1/5/2014 12:00 PM;0.518514116309763
6510;1/5/2014 12:30 PM;0.108454499951522
6540;1/5/2014 1:00 PM;0.120453423519135
6570;1/5/2014 1:30 PM;0.141260612327172
6600;1/5/2014 2:00 PM;0.105578500990796
6630;1/5/2014 2:30 PM;0.729993311747944
6660;1/5/2014 3:00 PM;0.334308506487191
6690;1/5/2014 3:30 PM;0.202927265765505
6720;1/5/2014 4:00 PM;0.161632385520791
6750;1/5/2014 4:30 PM;0.143595262633638
6780;1/5/2014 5:00 PM;0.103171008675204
6810;1/5/2014 5:30 PM;0.118919875404738
6840;1/5/2014 6:00 PM;0.154011458339975
6870;1/5/2014 6:30 PM;0.137873902508593
6900;1/5/2014 7:00 PM;0.149450127219684
6930;1/5/2014 7:30 PM;0.695006355642765
6960;1/5/2014 8:00 PM;0.44967368114276
6990;1/5/2014 8:30 PM;0.244059957242316
7020;1/5/2014 9:00 PM;0.607843529812323
7050;1/5/2014 9:30 PM;0.351247492948459
7080;1/5/2014 10:00 PM;0.28748719509635
7110;1/5/2014 10:30 PM;0.19854341837185
7140;1/5/2014 11:00 PM;0.059575160813494
7170;1/5/2014 11:30 PM;0.0592591657528783
7200;1/6/2014 12:00 AM;0.0518132394139305
7230;1/6/2014 12:30 AM;0.0594209936145587
7260;1/6/2014 1:00 AM;0.046529009061444
7290;1/6/2014 1:30 AM;0.0551762965409257
7320;1/6/2014 2:00 AM;0.048473182693774
7350;1/6/2014 2:30 AM;0.0546331687054666
7380;1/6/2014 3:00 AM;0.0489209587333108
7410;1/6/2014 3:30 AM;0.053772971604569
7440;1/6/2014 4:00 AM;0.0527824461893426
7470;1/6/2014 4:30 AM;0.0553602361160974
7500;1/6/2014 5:00 AM;0.0498392802820313
7530;1/6/2014 5:30 AM;0.0562699359089042
7560;1/6/2014 6:00 AM;0.420705671135598
7590;1/6/2014 6:30 AM;0.616470298941802
7620;1/6/2014 7:00 AM;0.477772566265802
7650;1/6/2014 7:30 AM;0.552216276822524
7680;1/6/2014 8:00 AM;0.0732032585563186
7710;1/6/2014 8:30 AM;0.070723734926889
7740;1/6/2014 9:00 AM;0.0682591389093013
7770;1/6/2014 9:30 AM;0.0569660936976375
7800;1/6/2014 10:00 AM;0.0714192010620138
7830;1/6/2014 10:30 AM;0.0610061415740537
7860;1/6/2014 11:00 AM;0.0688551468092024
7890;1/6/2014 11:30 AM;0.0557678044661086
7920;1/6/2014 12:00 PM;0.0755694856584826
7950;1/6/2014 12:30 PM;0.055625883486402
7980;1/6/2014 1:00 PM;0.0745378498699777
8010;1/6/2014 1:30 PM;0.0556490543501534
8040;1/6/2014 2:00 PM;0.0727695561189962
8070;1/6/2014 2:30 PM;0.0670943820783714
8100;1/6/2014 3:00 PM;0.0839028565665885
8130;1/6/2014 3:30 PM;0.0834986561625262
8160;1/6/2014 4:00 PM;0.0848006380970498
8190;1/6/2014 4:30 PM;0.103003905347893
8220;1/6/2014 5:00 PM;1.25029574961169
8250;1/6/2014 5:30 PM;1.20469715641402
8280;1/6/2014 6:00 PM;0.151212858572901
8310;1/6/2014 6:30 PM;0.832259230834268
8340;1/6/2014 7:00 PM;0.595829632840497
8370;1/6/2014 7:30 PM;0.21132562893285
8400;1/6/2014 8:00 PM;0.152126822412365
8430;1/6/2014 8:30 PM;0.153967982227532
8460;1/6/2014 9:00 PM;0.131332019584433
8490;1/6/2014 9:30 PM;0.159353691445562
8520;1/6/2014 10:00 PM;0.209779979279225
8550;1/6/2014 10:30 PM;0.227560216860781
8580;1/6/2014 11:00 PM;0.144088555010957
8610;1/6/2014 11:30 PM;0.0626081912614054
8640;1/7/2014 12:00 AM;0.0450960456130613
8670;1/7/2014 12:30 AM;0.0642552019666471
8700;1/7/2014 1:00 AM;0.043916089997096
8730;1/7/2014 1:30 AM;0.0620010617724495
8760;1/7/2014 2:00 AM;0.0434468827834021
8790;1/7/2014 2:30 AM;0.0616466901304242
8820;1/7/2014 3:00 AM;0.0428120769871861
8850;1/7/2014 3:30 AM;0.0630410247061461
8880;1/7/2014 4:00 AM;0.04299997064837
8910;1/7/2014 4:30 AM;0.0618254860174807
8940;1/7/2014 5:00 AM;0.051053804084957
8970;1/7/2014 5:30 AM;0.080450497001244
9000;1/7/2014 6:00 AM;0.396844053337541
9030;1/7/2014 6:30 AM;0.309115676582029
9060;1/7/2014 7:00 AM;0.619195228963996
9090;1/7/2014 7:30 AM;0.733831850821679
9120;1/7/2014 8:00 AM;0.158997476186879
9150;1/7/2014 8:30 AM;0.0783334327556929
9180;1/7/2014 9:00 AM;0.0555844816981842
9210;1/7/2014 9:30 AM;0.0727822823792462
9240;1/7/2014 10:00 AM;0.0554121798565335
9270;1/7/2014 10:30 AM;0.0748640726852273
9300;1/7/2014 11:00 AM;0.0556478084092062
9330;1/7/2014 11:30 AM;0.073972592819126
9360;1/7/2014 12:00 PM;0.0555080983101702
9390;1/7/2014 12:30 PM;0.0742930824994966
9420;1/7/2014 1:00 PM;0.0559644374252273
9450;1/7/2014 1:30 PM;0.0728301578632551
9480;1/7/2014 2:00 PM;0.0615110089535591
9510;1/7/2014 2:30 PM;0.0849059816104797
9540;1/7/2014 3:00 PM;0.159931958587478
9570;1/7/2014 3:30 PM;0.107018716959634
9600;1/7/2014 4:00 PM;0.113625999815272
9630;1/7/2014 4:30 PM;0.140332686340615
9660;1/7/2014 5:00 PM;0.497255703624924
9690;1/7/2014 5:30 PM;1.14139667287907
9720;1/7/2014 6:00 PM;0.471521495371639
9750;1/7/2014 6:30 PM;0.599421009211175
9780;1/7/2014 7:00 PM;0.538425435502643
9810;1/7/2014 7:30 PM;0.185040973415854
9840;1/7/2014 8:00 PM;0.504765632834208
9870;1/7/2014 8:30 PM;0.823396124430194
9900;1/7/2014 9:00 PM;1.19582428541502
9930;1/7/2014 9:30 PM;0.131716291249747
9960;1/7/2014 10:00 PM;0.0975664163821951
9990;1/7/2014 10:30 PM;0.066594209085032
10020;1/7/2014 11:00 PM;0.0669909128262783
10050;1/7/2014 11:30 PM;0.0448750942865052
10080;1/8/2014 12:00 AM;0.0648578444499293
10110;1/8/2014 12:30 AM;0.0432855039968446
10140;1/8/2014 1:00 AM;0.0631530980692464
10170;1/8/2014 1:30 AM;0.0434578976441124
10200;1/8/2014 2:00 AM;0.0602508516263857
10230;1/8/2014 2:30 AM;0.0432350302007428
10260;1/8/2014 3:00 AM;0.0623905830505975
10290;1/8/2014 3:30 AM;0.0440119089032791
10320;1/8/2014 4:00 AM;0.0553340412851824
10350;1/8/2014 4:30 AM;0.0524488019277774
10380;1/8/2014 5:00 AM;0.0514689923815253
10410;1/8/2014 5:30 AM;0.0524089111479137
10440;1/8/2014 6:00 AM;0.100274879380743
10470;1/8/2014 6:30 AM;0.567117804804235
10500;1/8/2014 7:00 AM;0.496812615598278
10530;1/8/2014 7:30 AM;0.460158171136525
10560;1/8/2014 8:00 AM;0.102097748918147
10590;1/8/2014 8:30 AM;0.0701238696249417
10620;1/8/2014 9:00 AM;0.0721779183667132
10650;1/8/2014 9:30 AM;0.0654456999030378
10680;1/8/2014 10:00 AM;0.056887015420473
10710;1/8/2014 10:30 AM;0.075555471646714
10740;1/8/2014 11:00 AM;0.0555444944078438
10770;1/8/2014 11:30 AM;0.0749459185879981
10800;1/8/2014 12:00 PM;0.0585750845426478
10830;1/8/2014 12:30 PM;0.0674036113750213
10860;1/8/2014 1:00 PM;0.0650268288538173
10890;1/8/2014 1:30 PM;0.0743081807897033
10920;1/8/2014 2:00 PM;0.12110537322974
10950;1/8/2014 2:30 PM;0.145918801566727
10980;1/8/2014 3:00 PM;0.13611520311639
11010;1/8/2014 3:30 PM;0.140407107099729
11040;1/8/2014 4:00 PM;0.124837782277054
11070;1/8/2014 4:30 PM;0.0838900949983561
11100;1/8/2014 5:00 PM;0.187325634421561
11130;1/8/2014 5:30 PM;0.974882574304273
11160;1/8/2014 6:00 PM;2.47849717266044
11190;1/8/2014 6:30 PM;1.08954029678644
11220;1/8/2014 7:00 PM;0.920163428317974
11250;1/8/2014 7:30 PM;0.837815753183934
11280;1/8/2014 8:00 PM;0.64781770215647
11310;1/8/2014 8:30 PM;0.853992652476434
11340;1/8/2014 9:00 PM;0.542524764729853
11370;1/8/2014 9:30 PM;0.22175808338166
11400;1/8/2014 10:00 PM;0.115885454176622
11430;1/8/2014 10:30 PM;0.0746600553462916
11460;1/8/2014 11:00 PM;0.0816645483904598
11490;1/8/2014 11:30 PM;0.0433855123148792
11520;1/9/2014 12:00 AM;0.065234738539463
11550;1/9/2014 12:30 AM;0.045039259917904
11580;1/9/2014 1:00 AM;0.0623608937435132
11610;1/9/2014 1:30 AM;0.0436893660800384
11640;1/9/2014 2:00 AM;0.0603552933477799
11670;1/9/2014 2:30 AM;0.0449300919317876
11700;1/9/2014 3:00 AM;0.05649193086735
11730;1/9/2014 3:30 AM;0.0488246849971319
11760;1/9/2014 4:00 AM;0.0610917938082723
11790;1/9/2014 4:30 AM;0.0429864675915636
11820;1/9/2014 5:00 AM;0.0561994692932954
11850;1/9/2014 5:30 AM;0.0517010288912215
11880;1/9/2014 6:00 AM;0.418113367240292
11910;1/9/2014 6:30 AM;0.338375286478734
11940;1/9/2014 7:00 AM;0.953036758492344
11970;1/9/2014 7:30 AM;0.424899049085263
12000;1/9/2014 8:00 AM;0.0741466840778038
12030;1/9/2014 8:30 AM;0.0711804122671868
12060;1/9/2014 9:00 AM;0.0713649226146281
12090;1/9/2014 9:30 AM;0.0642191149643902
12120;1/9/2014 10:00 AM;0.0634537208272726
12150;1/9/2014 10:30 AM;0.0644984004012397
12180;1/9/2014 11:00 AM;0.0662026808942112
12210;1/9/2014 11:30 AM;0.0635531777946699
12240;1/9/2014 12:00 PM;0.0620781195813468
12270;1/9/2014 12:30 PM;0.070914997601294
12300;1/9/2014 1:00 PM;0.0571311721998306
12330;1/9/2014 1:30 PM;0.0826515692565516
12360;1/9/2014 2:00 PM;0.106122254534504
12390;1/9/2014 2:30 PM;0.141178631479918
12420;1/9/2014 3:00 PM;0.143715903852731
12450;1/9/2014 3:30 PM;0.825438815802292
12480;1/9/2014 4:00 PM;1.73837405041216
12510;1/9/2014 4:30 PM;0.857769401437502
12540;1/9/2014 5:00 PM;0.767972920211043
12570;1/9/2014 5:30 PM;0.498405357748878
12600;1/9/2014 6:00 PM;0.19180013715556
12630;1/9/2014 6:30 PM;0.574074454171805
12660;1/9/2014 7:00 PM;1.15787311829367
12690;1/9/2014 7:30 PM;0.594190277444738
12720;1/9/2014 8:00 PM;0.106654020506257
12750;1/9/2014 8:30 PM;0.119169597965601
12780;1/9/2014 9:00 PM;0.253747369525859
12810;1/9/2014 9:30 PM;0.121798884474514
12840;1/9/2014 10:00 PM;0.0917515515545484
12870;1/9/2014 10:30 PM;0.0699072211985871
12900;1/9/2014 11:00 PM;0.0436495273140349
12930;1/9/2014 11:30 PM;0.059612061722419
12960;1/10/2014 12:00 AM;0.0437251762212985
12990;1/10/2014 12:30 AM;0.0634088911982663
13020;1/10/2014 1:00 AM;0.0446316938890318
13050;1/10/2014 1:30 AM;0.063123041350706
13080;1/10/2014 2:00 AM;0.0430868063519657
13110;1/10/2014 2:30 AM;0.059456181783017
13140;1/10/2014 3:00 AM;0.0435683292543148
13170;1/10/2014 3:30 AM;0.0638513172338341
13200;1/10/2014 4:00 AM;0.043517343707541
13230;1/10/2014 4:30 AM;0.0532868228957696
13260;1/10/2014 5:00 AM;0.0537696199455382
13290;1/10/2014 5:30 AM;0.0655162972274975
13320;1/10/2014 6:00 AM;0.441454756224289
13350;1/10/2014 6:30 AM;0.69143316468046
13380;1/10/2014 7:00 AM;0.344883170951548
13410;1/10/2014 7:30 AM;0.650080595385055
13440;1/10/2014 8:00 AM;0.220556241673485
13470;1/10/2014 8:30 AM;0.0877351505519906
13500;1/10/2014 9:00 AM;0.0666519067364858
13530;1/10/2014 9:30 AM;0.0636138482504615
13560;1/10/2014 10:00 AM;0.0649418163395334
13590;1/10/2014 10:30 AM;0.0649421075790296
13620;1/10/2014 11:00 AM;0.0646069310586289
13650;1/10/2014 11:30 AM;0.0639941549692743
13680;1/10/2014 12:00 PM;0.0645534593329542
13710;1/10/2014 12:30 PM;0.0638075391230487
13740;1/10/2014 1:00 PM;0.06779044004373
13770;1/10/2014 1:30 PM;0.0609024156700565
13800;1/10/2014 2:00 PM;0.0723273985760212
13830;1/10/2014 2:30 PM;0.0578077206547232
13860;1/10/2014 3:00 PM;0.0722168778834506
13890;1/10/2014 3:30 PM;0.0662681774898628
13920;1/10/2014 4:00 PM;0.094339788887319
13950;1/10/2014 4:30 PM;0.163748633173361
13980;1/10/2014 5:00 PM;0.115946621686689
14010;1/10/2014 5:30 PM;0.103992322685845
14040;1/10/2014 6:00 PM;1.44941954698866
14070;1/10/2014 6:30 PM;2.23657795128614
14100;1/10/2014 7:00 PM;1.2512988331994
14130;1/10/2014 7:30 PM;0.905382573713708
14160;1/10/2014 8:00 PM;0.613325211713856
14190;1/10/2014 8:30 PM;0.190879580877925
14220;1/10/2014 9:00 PM;1.38552981965856
14250;1/10/2014 9:30 PM;1.39844315895043
14280;1/10/2014 10:00 PM;0.22639765929111
14310;1/10/2014 10:30 PM;0.128776471165232
14340;1/10/2014 11:00 PM;0.0664681539091737
14370;1/10/2014 11:30 PM;0.0816862439037817
14400;1/11/2014 12:00 AM;0.0498918654071782
14430;1/11/2014 12:30 AM;0.0624203075917176
14460;1/11/2014 1:00 AM;0.0433068602104773
14490;1/11/2014 1:30 AM;0.0619576026600702
14520;1/11/2014 2:00 AM;0.0430141075470488
14550;1/11/2014 2:30 AM;0.0609506241973517
14580;1/11/2014 3:00 AM;0.0437810145852328
14610;1/11/2014 3:30 AM;0.0610443479929222
14640;1/11/2014 4:00 AM;0.0432653985242025
14670;1/11/2014 4:30 AM;0.060120183644703
14700;1/11/2014 5:00 AM;0.0435179711461428
14730;1/11/2014 5:30 AM;0.0726997974692989
14760;1/11/2014 6:00 AM;0.381278912732103
14790;1/11/2014 6:30 AM;0.437414549442734
14820;1/11/2014 7:00 AM;0.0687143957420007
14850;1/11/2014 7:30 AM;1.06900356576987
14880;1/11/2014 8:00 AM;0.782828341127009
14910;1/11/2014 8:30 AM;0.295286096891061
14940;1/11/2014 9:00 AM;2.2173035680974
14970;1/11/2014 9:30 AM;2.76107241873807
15000;1/11/2014 10:00 AM;1.0155939101579
15030;1/11/2014 10:30 AM;0.828179089516041
15060;1/11/2014 11:00 AM;1.3051402999503
15090;1/11/2014 11:30 AM;1.67817986326703
15120;1/11/2014 12:00 PM;0.200029151557769
15150;1/11/2014 12:30 PM;0.115295577586641
15180;1/11/2014 1:00 PM;0.0898018989166121
15210;1/11/2014 1:30 PM;0.606141766930506
15240;1/11/2014 2:00 PM;1.30267284584077
15270;1/11/2014 2:30 PM;1.8333428317679
15300;1/11/2014 3:00 PM;0.700566565124116
15330;1/11/2014 3:30 PM;0.147038170440325
15360;1/11/2014 4:00 PM;0.104078687418447
15390;1/11/2014 4:30 PM;0.0969466796909428
15420;1/11/2014 5:00 PM;0.161028000400796
15450;1/11/2014 5:30 PM;0.293773600168707
15480;1/11/2014 6:00 PM;0.626523168617886
15510;1/11/2014 6:30 PM;0.997915227356845
15540;1/11/2014 7:00 PM;1.09086062156156
15570;1/11/2014 7:30 PM;0.253805779598013
15600;1/11/2014 8:00 PM;0.149966610424247
15630;1/11/2014 8:30 PM;0.582532380218579
15660;1/11/2014 9:00 PM;0.185649657019266
15690;1/11/2014 9:30 PM;0.136379995765521
15720;1/11/2014 10:00 PM;0.158066685080761
15750;1/11/2014 10:30 PM;0.115089668582083
15780;1/11/2014 11:00 PM;0.0703563642248498
15810;1/11/2014 11:30 PM;0.0649803528828634
15840;1/12/2014 12:00 AM;0.0878606718152743
15870;1/12/2014 12:30 AM;0.0843169491356386
15900;1/12/2014 1:00 AM;0.0831547838322533
15930;1/12/2014 1:30 AM;0.0665999980098533
15960;1/12/2014 2:00 AM;0.052633651248239
15990;1/12/2014 2:30 AM;0.0525423504892515
16020;1/12/2014 3:00 AM;0.0519887437523508
16050;1/12/2014 3:30 AM;0.0529440498753085
16080;1/12/2014 4:00 AM;0.0525744124058897
16110;1/12/2014 4:30 AM;0.0564101286977396
16140;1/12/2014 5:00 AM;0.0459371400318813
16170;1/12/2014 5:30 AM;0.0578060460242003
16200;1/12/2014 6:00 AM;0.0584169721680129
16230;1/12/2014 6:30 AM;0.713235382664208
16260;1/12/2014 7:00 AM;0.629657804488494
16290;1/12/2014 7:30 AM;0.0870456170760305
16320;1/12/2014 8:00 AM;0.268135303777228
16350;1/12/2014 8:30 AM;0.580051222263687
16380;1/12/2014 9:00 AM;0.497601528080564
16410;1/12/2014 9:30 AM;0.538444185845314
16440;1/12/2014 10:00 AM;0.423796169737528
16470;1/12/2014 10:30 AM;0.572718030603844
